EVER_ASSAULT,FEMALE,RACE_BLACK,RACE_HISPANIC,RACE_MIXED,BIOMOMAGE,NUMSIBS,FAM_ONE_PARENT,FAM_BIO_STEP,FAM_OTHER,PAR_ED_HS,PAR_ED_SOME_COL,PAR_ED_COL,POVRATIO97,ASVAB_SCORE,EARLY_DESTROY,EARLY_STEAL_UNDER,EARLY_STEAL_OVER,EARLY_OTHER_PROP,EARLY_GANG,EARLY_GUN,EARLY_RUNAWAY,EARLY_SMOKING,EARLY_ALCOHOL,EARLY_MARIJUANA,EARLY_HARD_DRUGS,EVER_ARR_BY17
1,0,0,1,0,27.0,2,0,0,0,0.0,0.0,0.0,0.20999999344348907,4.789999961853027,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0
0,0,0,1,0,30.0,1,1,0,0,0.0,0.0,0.0,0.6600000262260437,57.742000579833984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,1,0,25.0,3,0,0,0,0.0,0.0,0.0,1.100000023841858,40.54999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,29.0,1,1,0,0,0.0,1.0,0.0,3.7300000190734863,66.93000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,1.0,0.0,4.710000038146973,6.538000106811523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,26.0,1,1,0,0,0.0,1.0,0.0,2.690000057220459,26.45199966430664,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0
0,0,0,0,1,25.0,1,0,0,0,0.0,0.0,1.0,2.8299999237060547,98.78600311279297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,27.0,1,0,0,0,0.0,0.0,1.0,2.8299999237060547,44.97600173950195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,27.0,2,0,0,0,0.0,0.0,1.0,4.010000228881836,52.22700119018555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,19.0,2,0,1,0,1.0,0.0,0.0,2.299999952316284,19.38800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,38.0,0,0,0,0,0.0,1.0,0.0,6.519999980926514,78.6500015258789,4.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0
1,0,0,0,0,30.0,0,1,0,0,1.0,0.0,0.0,4.440000057220459,69.84500122070312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,23.0,0,1,0,0,0.0,1.0,0.0,0.9200000166893005,27.91200065612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,1,0,22.0,4,0,1,0,1.0,0.0,0.0,0.7699999809265137,14.734000205993652,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,22.0,4,0,1,0,1.0,0.0,0.0,0.7699999809265137,7.873000144958496,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
0,0,0,1,0,25.0,0,0,1,0,1.0,0.0,0.0,1.190000057220459,15.605999946594238,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0
0,0,0,0,0,35.0,1,0,0,0,0.0,0.0,1.0,16.270000457763672,93.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,27.0,5,1,0,0,0.0,1.0,0.0,0.800000011920929,90.45800018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,22.0,2,1,0,0,0.0,1.0,0.0,2.309999942779541,5.304999828338623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
1,1,0,0,0,24.0,2,1,0,0,0.0,1.0,0.0,2.309999942779541,15.013999938964844,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0
0,1,1,0,0,38.0,0,0,0,0,0.0,0.0,1.0,5.480000019073486,77.60399627685547,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,40.0,1,1,0,0,0.0,0.0,0.0,3.4000000953674316,61.987998962402344,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0
0,1,0,0,0,36.0,0,0,0,0,0.0,1.0,0.0,4.989999771118164,65.10600280761719,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0
0,0,0,0,0,25.0,2,0,1,0,0.0,1.0,0.0,5.079999923706055,67.64099884033203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,27.0,2,0,1,0,0.0,1.0,0.0,5.079999923706055,18.347000122070312,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,1,0,27.0,1,0,0,0,0.0,0.0,1.0,2.7200000286102295,71.80799865722656,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
0,1,0,0,0,32.0,0,1,0,0,0.0,0.0,1.0,5.28000020980835,70.46900177001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,25.0,1,0,0,0,0.0,1.0,0.0,2.6500000953674316,19.239999771118164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0,0,0,0,28.0,1,0,0,0,0.0,1.0,0.0,2.6500000953674316,65.91799926757812,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0,0,0,0,0,26.0,0,0,0,0,0.0,1.0,0.0,3.6600000858306885,81.03500366210938,3.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0
0,0,0,0,0,25.0,2,0,0,0,1.0,0.0,0.0,3.740000009536743,46.12799835205078,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,0,27.0,3,0,0,0,1.0,0.0,0.0,4.440000057220459,21.926000595092773,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,28.0,3,0,0,0,1.0,0.0,0.0,4.440000057220459,23.39699935913086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,27.0,0,1,0,0,0.0,1.0,0.0,4.820000171661377,74.83599853515625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
0,1,0,1,0,18.0,6,0,0,0,0.0,0.0,0.0,1.1100000143051147,9.055000305175781,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0,1,0,19.0,6,0,0,0,0.0,0.0,0.0,1.1100000143051147,0.23600000143051147,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,0,0,27.0,1,0,0,0,0.0,0.0,1.0,5.420000076293945,44.85599899291992,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
1,0,0,0,0,30.0,1,0,0,0,0.0,0.0,1.0,5.420000076293945,41.10200119018555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,0,0,0,0,24.0,2,0,0,0,0.0,1.0,0.0,4.03000020980835,53.14099884033203,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
0,0,0,0,0,28.0,1,0,0,0,1.0,0.0,0.0,2.5299999713897705,36.12900161743164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0,0,0,0,0,33.0,2,0,0,0,1.0,0.0,0.0,0.9700000286102295,28.982999801635742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,34.0,2,0,0,0,1.0,0.0,0.0,0.9700000286102295,8.071999549865723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
0,1,0,0,0,22.0,2,1,0,0,0.0,0.0,1.0,1.8200000524520874,75.19000244140625,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
0,1,0,1,0,23.0,1,0,1,0,1.0,0.0,0.0,2.5,58.11000061035156,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
1,0,0,0,0,20.0,3,1,0,0,0.0,0.0,0.0,0.5099999904632568,7.209000110626221,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
0,0,0,0,0,20.0,3,1,0,0,0.0,0.0,0.0,0.5099999904632568,9.350000381469727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0
0,0,0,0,0,27.0,0,0,0,0,1.0,0.0,0.0,3.799999952316284,93.5260009765625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,21.0,3,1,0,0,1.0,0.0,0.0,0.7599999904632568,71.51000213623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0,1,0,1,0,23.0,3,1,0,0,1.0,0.0,0.0,0.7599999904632568,32.409000396728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
0,1,0,0,0,28.0,1,1,0,0,1.0,0.0,0.0,2.5,62.77299880981445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,18.0,0,0,0,0,1.0,0.0,0.0,3.5999999046325684,30.224000930786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,1,0,18.0,4,0,0,0,0.0,0.0,0.0,1.059999942779541,26.6200008392334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,0,1,0,24.0,2,1,0,0,1.0,0.0,0.0,3.0,25.40999984741211,3.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0
0,0,0,0,0,20.0,0,0,1,0,1.0,0.0,0.0,2.1700000762939453,81.07099914550781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,30.0,1,0,0,0,0.0,1.0,0.0,6.300000190734863,50.529998779296875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
1,1,0,0,0,23.0,2,0,0,0,1.0,0.0,0.0,3.9800000190734863,45.16899871826172,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
0,0,0,0,0,26.0,2,0,0,0,1.0,0.0,0.0,3.9800000190734863,66.2490005493164,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,0.0,1.0
0,0,0,0,0,23.0,0,0,0,0,1.0,0.0,0.0,2.450000047683716,82.8219985961914,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0,1,0,29.0,1,0,0,0,0.0,1.0,0.0,0.2800000011920929,86.03099822998047,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0,0,0,1,0,32.0,1,0,0,0,0.0,1.0,0.0,0.2800000011920929,90.97699737548828,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
0,0,0,1,0,23.0,2,0,0,0,1.0,0.0,0.0,3.9600000381469727,59.99300003051758,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,0,27.0,3,0,0,0,1.0,0.0,0.0,2.4000000953674316,16.66200065612793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1,0,0,0,0,29.0,2,0,0,0,0.0,0.0,1.0,3.7100000381469727,54.9109992980957,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
0,0,0,0,0,24.0,1,0,0,0,0.0,1.0,0.0,4.75,70.22000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,35.0,2,0,0,0,0.0,0.0,1.0,2.990000009536743,29.05500030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,26.0,2,0,0,0,0.0,1.0,0.0,4.130000114440918,21.187000274658203,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1,0,0,0,0,28.0,2,0,0,0,0.0,1.0,0.0,4.130000114440918,49.15399932861328,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
0,1,0,0,0,30.0,2,0,0,0,0.0,1.0,0.0,4.130000114440918,23.20599937438965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1,0,0,0,0,34.0,3,0,0,0,0.0,0.0,1.0,2.619999885559082,91.56800079345703,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,18.0,0,0,0,0,0.0,0.0,0.0,2.8499999046325684,26.79199981689453,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,1,0,1,0,29.0,1,0,0,0,0.0,1.0,0.0,3.569999933242798,64.91799926757812,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0
0,0,1,0,0,26.0,0,1,0,0,1.0,0.0,0.0,0.9200000166893005,44.939998626708984,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,0,36.0,4,0,0,0,0.0,1.0,0.0,1.4900000095367432,78.13500213623047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,37.0,4,0,0,0,0.0,1.0,0.0,1.4900000095367432,60.034000396728516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,0,0,38.0,4,0,0,0,0.0,1.0,0.0,1.4900000095367432,70.81099700927734,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,21.0,3,0,1,0,1.0,0.0,0.0,4.820000171661377,68.25700378417969,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
0,0,1,0,0,27.0,3,0,0,0,0.0,0.0,1.0,2.799999952316284,75.0989990234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,30.0,0,1,0,0,0.0,0.0,0.0,0.7699999809265137,8.920000076293945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,1,0,0,25.0,1,0,0,0,1.0,0.0,0.0,2.549999952316284,27.663999557495117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,16.0,3,1,0,0,0.0,0.0,0.0,1.0499999523162842,3.6760001182556152,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,30.0,1,1,0,0,0.0,0.0,1.0,4.980000019073486,51.582000732421875,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,1.0
1,1,1,0,0,38.0,0,0,0,0,1.0,0.0,0.0,2.299999952316284,16.523000717163086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,24.0,4,0,1,0,1.0,0.0,0.0,1.440000057220459,49.83599853515625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0,22.0,1,1,0,0,0.0,0.0,0.0,0.8500000238418579,24.06599998474121,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
0,0,0,0,0,23.0,2,1,0,0,0.0,0.0,1.0,3.240000009536743,44.321998596191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
0,1,1,0,0,25.0,4,0,1,0,0.0,1.0,0.0,2.069999933242798,47.867000579833984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,20.0,1,0,1,0,0.0,1.0,0.0,4.190000057220459,60.49399948120117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,1,0,24.0,1,0,0,0,0.0,1.0,0.0,4.019999980926514,85.9800033569336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,26.0,1,0,0,0,0.0,1.0,0.0,4.019999980926514,96.66200256347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,24.0,1,0,0,0,0.0,1.0,0.0,5.5,47.50299835205078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,0,0,0,0,27.0,3,0,0,0,0.0,0.0,1.0,4.070000171661377,99.6780014038086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,0,0,22.0,2,0,0,0,0.0,1.0,0.0,3.680000066757202,15.041999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,28.0,1,0,0,0,0.0,0.0,1.0,6.28000020980835,73.82099914550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,32.0,1,0,0,0,0.0,0.0,1.0,5.409999847412109,95.30400085449219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,34.0,1,0,0,0,0.0,0.0,1.0,5.409999847412109,92.46499633789062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,32.0,2,0,0,0,0.0,0.0,1.0,7.340000152587891,88.77200317382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,24.0,2,0,0,0,0.0,0.0,1.0,3.740000009536743,91.39399719238281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,25.0,2,0,0,0,0.0,0.0,1.0,3.740000009536743,97.85900115966797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,37.0,1,0,0,0,0.0,0.0,1.0,6.110000133514404,99.18199920654297,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,29.0,1,0,0,0,0.0,0.0,1.0,16.270000457763672,97.06700134277344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,22.0,4,0,0,0,0.0,0.0,1.0,2.299999952316284,19.55299949645996,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,22.0,2,1,0,0,0.0,1.0,0.0,0.3100000023841858,5.544000148773193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,1,0,0,0,32.0,4,0,0,0,0.0,0.0,0.0,1.600000023841858,41.834999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,34.0,4,0,0,0,0.0,0.0,0.0,1.600000023841858,48.7859992980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,30.0,4,0,0,0,0.0,0.0,1.0,5.239999771118164,98.90899658203125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,19.0,0,0,0,1,0.0,0.0,1.0,6.139999866485596,54.970001220703125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1,0,1,0,0,28.0,1,1,0,0,0.0,1.0,0.0,1.0499999523162842,22.302000045776367,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1,0,0,1,0,23.0,2,1,0,0,1.0,0.0,0.0,3.0399999618530273,56.17599868774414,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
0,0,0,0,0,27.0,0,0,0,0,0.0,1.0,0.0,4.75,55.457000732421875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0,0,0,31.0,2,0,0,0,0.0,0.0,1.0,1.7599999904632568,70.56199645996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,0,0,27.0,3,0,0,0,1.0,0.0,0.0,3.5799999237060547,61.88800048828125,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
0,1,0,0,0,27.0,0,0,1,0,0.0,0.0,1.0,4.619999885559082,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,25.0,2,1,0,0,1.0,0.0,0.0,1.6299999952316284,53.584999084472656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,1.0,0.0,4.860000133514404,73.14099884033203,1.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0
0,0,0,0,0,32.0,1,0,0,0,0.0,0.0,1.0,3.990000009536743,95.66799926757812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,0,0,32.0,0,0,0,0,0.0,0.0,1.0,4.800000190734863,64.85800170898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,0.0,1.0,4.650000095367432,93.03800201416016,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
1,1,0,0,0,32.0,0,0,0,0,0.0,1.0,0.0,7.130000114440918,70.11699676513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,1,0,0,0,29.0,2,0,0,0,0.0,0.0,1.0,3.5199999809265137,82.30400085449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,32.0,1,0,0,0,0.0,0.0,1.0,4.570000171661377,92.8239974975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,22.0,2,0,0,0,0.0,0.0,1.0,7.320000171661377,73.10199737548828,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,24.0,2,0,0,0,0.0,0.0,1.0,7.320000171661377,19.617000579833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,30.0,2,0,0,0,1.0,0.0,0.0,4.170000076293945,20.920000076293945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0,20.0,2,0,0,0,1.0,0.0,0.0,2.7200000286102295,36.577999114990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
1,0,0,1,0,21.0,2,0,0,0,1.0,0.0,0.0,2.7200000286102295,51.987998962402344,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
0,0,0,0,0,20.0,3,0,1,0,1.0,0.0,0.0,1.8600000143051147,33.42900085449219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,19.0,2,1,0,0,1.0,0.0,0.0,0.7099999785423279,64.76399993896484,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0
0,1,1,0,0,15.0,2,1,0,0,1.0,0.0,0.0,0.6000000238418579,2.2269999980926514,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,22.0,1,1,0,0,0.0,1.0,0.0,0.6800000071525574,10.130000114440918,2.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0
0,0,0,0,0,23.0,1,0,0,0,0.0,0.0,1.0,2.7799999713897705,84.8219985961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0,0,0,0,0,23.0,1,1,0,0,0.0,0.0,1.0,3.450000047683716,76.00199890136719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,1,0,0,0,25.0,1,0,0,0,0.0,1.0,0.0,4.28000020980835,83.73500061035156,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
0,1,0,0,0,23.0,1,0,1,0,0.0,1.0,0.0,4.159999847412109,88.21299743652344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0
0,1,0,0,0,16.0,2,1,0,0,0.0,0.0,0.0,3.0299999713897705,28.145999908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0,0,0,27.0,1,0,0,0,0.0,0.0,1.0,3.9000000953674316,77.31999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,30.0,1,0,0,0,0.0,0.0,1.0,16.270000457763672,92.92400360107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0,0,0,35.0,0,0,0,0,0.0,1.0,0.0,2.059999942779541,31.267000198364258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0
1,0,1,0,0,21.0,3,0,0,0,0.0,1.0,0.0,3.4800000190734863,60.224998474121094,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
1,1,1,0,0,23.0,3,0,0,0,0.0,1.0,0.0,3.4800000190734863,30.798999786376953,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0
